OSH-0001	OSH	OSH-01	職業安全衛生法	第1條	民國114年12月19日	總則	1	《職業安全衛生法》的立法目的為何？	管理環境污染排放，維護居民生活品質	規範勞資雙方工資給付及工時之標準	提高事業單位生產效率並增進營運績效	防止職業災害，保障工作者安全及健康	What is the legislative purpose of the Occupational Safety and Health Act?	To control environmental pollutant discharge and protect residents' living quality	To regulate wage payment and working-hour standards between employers and workers	To improve enterprise productivity and enhance overall operating performance	To prevent occupational accidents and protect workers' safety and health	d	第1條：為防止職業災害，保障工作者安全及健康，特制定本法。	Article 1: The Act is enacted to prevent occupational accidents and protect the safety and health of workers.	active	1		
OSH-0059	OSH	OSH-01	職業安全衛生法	第25條	民國114年12月19日	承攬管理	2	事業單位以其事業招人承攬時，承攬人就承攬部分負何種責任？原事業單位就職業災害補償如何？	承攬人負雇主責任；原事業單位與承攬人負連帶責任	承攬人與原事業單位對職業災害補償均不負責任	承攬人單獨負全部責任；原事業單位完全免除責任	承攬人不負任何責任；原事業單位單獨負全部責任	When an enterprise contracts out its business, what responsibility does the contractor bear, and how about the original enterprise regarding occupational accident compensation?	The contractor bears the employer's responsibility; the original enterprise remains jointly and severally liable	Neither the contractor nor the original enterprise bears any liability for occupational accident compensation	The contractor alone bears full responsibility; the original enterprise is completely exempt from liability	The contractor bears no responsibility at all; the original enterprise alone bears full responsibility	a	第25條第1項：承攬人就承攬部分負本法所定雇主之責任；原事業單位就職業災害補償仍應與承攬人負連帶責任。再承攬者亦同。	Article 25(1): the contractor bears the employer's responsibility for the contracted part; the original enterprise remains jointly and severally liable with the contractor for occupational accident compensation; the same applies to subcontractors.	active	1		
OSH-0060	OSH	OSH-01	職業安全衛生法	第25條	民國114年12月19日	承攬管理	2	原事業單位違反本法或安全衛生規定，致承攬人所僱勞工發生職業災害時，應負何種責任？	僅負應給付勞工補償金額之半數	對承攬人所僱勞工不負賠償責任	與承攬人負連帶賠償責任	僅對受災勞工負道義上責任	If the original enterprise violates the Act or safety and health regulations, causing an occupational accident to a contractor's laborer, it shall:	Bear only one half of the compensation payable to the laborer	Bear no liability for damages to the contractor's laborer	Be jointly and severally liable for damages with the contractor	Bear only moral responsibility toward the injured laborer	c	第25條第2項：原事業單位違反本法或有關安全衛生規定，致承攬人所僱勞工發生職業災害時，與承攬人負連帶賠償責任。再承攬者亦同。	Article 25(2): the original enterprise is jointly and severally liable for damages with the contractor; the same applies to subcontractors.	active	1		
OSH-0061	OSH	OSH-01	職業安全衛生法	第26條	民國114年12月19日	承攬管理	1	事業單位以其事業交付承攬時，應於事前辦理何事？	僅需與承攬人簽訂書面承攬契約並依約定期程給付工程款，工作環境之危害因素由承攬人自行查明	僅需於開工前以口頭交代承攬人注意工地安全，相關危害因素及安全衛生設備由承攬人自行決定	僅需將工作場所點交予承攬人使用，事前無須實施風險評估，亦無須告知任何危害因素或注意事項	就交付承攬之事業實施風險評估，將工作環境、危害因素與應採取之安全衛生設備及措施等評估結果告知承攬人	Before contracting out its business, an enterprise shall:	Merely sign a written contract and pay on the agreed schedule, leaving the contractor to identify all hazard factors of the site itself	Merely tell the contractor verbally to be careful before work starts, leaving it to decide what safety and health equipment is needed	Merely hand the workplace over for the contractor to use, with no prior risk assessment and no notice of hazard factors or precautions	Assess risks in advance and inform the contractor of the work environment, hazard factors and required safety and health equipment and measures	d	第26條第1項：應於事前就交付承攬之事業實施風險評估，將有關工作環境、危害因素與應採取之安全衛生設備及措施等評估結果告知該承攬人，並於承攬期間使承攬人依評估結果確實執行。	Article 26(1): the enterprise shall conduct a risk assessment in advance and inform the contractor of the assessment results including work environment, hazard factors and required safety and health equipment and measures, and ensure implementation during the contract period.	active	1		
OSH-0062	OSH	OSH-01	職業安全衛生法	第26條	民國114年12月19日	承攬管理	2	事業單位將其工作場所、設備出租或出借他人使用時，應於事前告知何事？	場所、設備危害因素及安全衛生相關注意事項	每月租金、押金金額及相關費用分擔方式	該事業單位年度營業額及財務報表資料	承保保險公司名稱及保險契約保障範圍	When an enterprise leases or lends its workplace or equipment to others, it shall inform in advance of:	The hazard factors of the site and equipment and related safety and health precautions	The amount of the monthly rent and deposit and how related expenses are shared	The annual revenue of the enterprise and its financial statements for the year	The name of the insurance company and the coverage of the insurance contract	a	第26條第3項：事業單位將其工作場所、設備出租或出借他人使用時，應於事前告知其場所、設備危害因素及安全衛生相關注意事項。	Article 26(3): the enterprise shall inform in advance of the hazard factors of the site and equipment and related safety and health precautions.	active	1		
OSH-0063	OSH	OSH-01	職業安全衛生法	第27條	民國114年12月19日	承攬管理	1	事業單位與承攬人、再承攬人之工作者共同作業時，原事業單位應設置何種組織並指定何人？	設置董事會組織，並指定董事會董事長	設置企業工會組織，並指定工會理事長	設置品質管制圈組織，並指定圈長	設置協議組織，並指定工作場所負責人	When working jointly with contractors' and subcontractors' workers, the original enterprise shall set up what organization and designate whom?	Set up a board of directors and designate the board chairman	Set up an enterprise labor union and designate its chairperson	Set up a quality control circle and designate its circle leader	Set up a coordination organization and designate a workplace manager	d	第27條第1項第1款：設置協議組織，並指定工作場所負責人，擔任指揮、監督及協調之工作。	Article 27(1)(1): set up a coordination organization and designate a workplace manager to direct, supervise and coordinate.	active	1		
OSH-0064	OSH	OSH-01	職業安全衛生法	第27條	民國114年12月19日	承攬管理	2	下列何者不是本法第27條第1項原事業單位於共同作業時應採取之必要措施？	代承攬人投保勞工保險	各承攬人間工作之連繫及調整	作業進行中工作場所之巡視	機械、設備、器具及人員之進場管制	Which of the following is NOT a required measure of the original enterprise during joint operations under Article 27(1)?	Enrolling the contractor's workers in labor insurance	Liaison and adjustment of work between the contractors	Patrol of the workplace where operations are conducted	Entry control of machinery, equipment, tools and personnel	a	第27條第1項六款：設置協議組織並指定工作場所負責人、工作之連繫及調整、工作場所之巡視、相關承攬人安全衛生教育訓練之指導及協助、機械設備器具及人員之進場管制、其他為防止職業災害之必要事項。	Article 27(1) lists six items: coordination organization and workplace manager, liaison and adjustment of work, workplace patrol, guidance on contractors' safety and health training, entry control of machinery/equipment/tools/personnel, and other necessary accident prevention matters.	active	1		
OSH-0065	OSH	OSH-01	職業安全衛生法	第27條	民國114年12月19日	承攬管理	2	事業單位分別交付二個以上承攬人共同作業而未參與共同作業時，應如何處理？	無須指定任何人負原事業單位責任	由勞動檢查機構指定其中一人負責	指定承攬人之一負原事業單位之責任	由各承攬人就其承攬部分自行負責	When an enterprise separately contracts two or more contractors for joint operations without participating itself, it shall:	Designate no one, since the enterprise does not join the joint operations	Have the labor inspection agency designate one contractor as responsible	Designate one of the contractors to bear the original enterprise's responsibilities	Let each contractor bear responsibility only for its own contracted part	c	第27條第2項：事業單位分別交付二個以上承攬人共同作業而未參與共同作業時，應指定承攬人之一負前項原事業單位之責任。	Article 27(2): the enterprise shall designate one of the contractors to bear the responsibilities of the original enterprise.	active	1		
OSH-0066	OSH	OSH-01	職業安全衛生法	第27-1條	民國114年12月19日	工程安全	3	事業單位將一定規模以上之工程交付二個以上施工者施工時，應指定施工者之一負何種責任？	整體工程安全衛生統合管理責任	環境影響評估申報作業責任	工程款項代收代付管理責任	工程品質保固及維修管理責任	When a project above a certain scale is contracted to two or more contractors, the enterprise shall designate one contractor to bear:	Overall project safety and health integrated management responsibility	Responsibility for environmental impact assessment and filing work	Responsibility for collecting and paying the project funds on behalf	Responsibility for project quality warranty and repair management	a	第27條之1第1項：應指定施工者之一負整體工程安全衛生統合管理責任；經指定之施工者應執行整體工程安全衛生統合管理事項。	Article 27-1(1): one of the contractors shall be designated to bear overall project safety and health integrated management responsibility and shall carry out the integrated management matters.	active	1		
OSH-0067	OSH	OSH-01	職業安全衛生法	第28條	民國114年12月19日	承攬管理	2	二個以上之事業單位分別出資共同承攬工程時，應如何處理雇主責任？	由勞動檢查機構指定其中一人為代表人	由出資金額最少之事業單位擔任代表人	互推一人為代表人，視為該工程之事業雇主	各出資單位各自負責，互不承擔他方責任	When two or more enterprises jointly fund and contract a project, how is the employer's responsibility handled?	The labor inspection agency designates one of them as representative	The enterprise investing the smallest amount acts as representative	They elect one representative who is deemed the project's employer	Each enterprise bears its own responsibility and shares nothing	c	第28條：二個以上之事業單位分別出資共同承攬工程時，應互推一人為代表人；該代表人視為該工程之事業雇主，負本法雇主防止職業災害之責任。	Article 28: they shall elect a representative who is deemed the employer of the project and bears the employer's responsibility for preventing occupational accidents.	active	1		
OSH-0068	OSH	OSH-01	職業安全衛生法	第29條	民國114年12月19日	特殊族群保護	2	依本法第29條，雇主不得使未滿十八歲者從事下列何種工作？	餐飲門市之外場點餐服務	賣場商品之陳列及補貨	一般辦公室之文書處理工作	超過二百二十伏特電力線之銜接	Under Article 29, employers shall not assign persons under 18 to which work?	Front-of-house service work in a restaurant	Displaying and restocking goods in a store	General clerical work in an ordinary office	Connecting power lines exceeding 220 volts	d	第29條第1項第7款：超過二百二十伏特電力線之銜接。其他禁止項目包括坑內工作、處理爆炸性易燃性物質、有害物散布場所、鍋爐燒火及操作、起重機運轉等。	Article 29(1)(7): connecting power lines exceeding 220 volts. Other prohibited items include underground work, handling explosive or flammable substances, harmful substance dispersion sites, boiler firing and operation, and crane operation.	active	1		
OSH-0069	OSH	OSH-01	職業安全衛生法	第29條	民國114年12月19日	特殊族群保護	1	下列何者不屬本法第29條禁止未滿十八歲者從事之工作？	鍋爐之燒火及操作	坑內工作	辦公室影印文件	起重機、人字臂起重桿之運轉工作	Which of the following is NOT prohibited for persons under 18 under Article 29?	Boiler firing and operation	Underground work	Photocopying documents in an office	Operating cranes or derricks	c	第29條第1項列舉十五款危險性或有害性工作，包括坑內工作、鍋爐燒火及操作、起重機運轉等；辦公室影印不在其列。	Article 29(1) lists 15 dangerous or harmful jobs including underground work, boiler operation and crane operation; office photocopying is not among them.	active	1		
OSH-0070	OSH	OSH-01	職業安全衛生法	第30條	民國114年12月19日	特殊族群保護	2	依本法第30條第1項，雇主不得使妊娠中之女性勞工從事下列何種工作？	一般行政管理工作	異常氣壓之工作	賣場收銀結帳工作	電話客服接聽工作	Under Article 30(1), employers shall not assign pregnant female laborers to which work?	General administrative management work	Work under abnormal pressure	Cashier and checkout work in a store	Answering telephone customer service calls	b	第30條第1項第3款：異常氣壓之工作。其他包括礦坑工作、鉛及其化合物散布場所、弓形蟲德國麻疹暴露、指定危害性化學品、顯著振動、重物處理、有害輻射等。	Article 30(1)(3): work under abnormal pressure. Others include mining, lead dispersion sites, exposure to toxoplasma or rubella, designated hazardous chemicals, significant vibration, heavy lifting and harmful radiation.	active	1		
OSH-0071	OSH	OSH-01	職業安全衛生法	第30條	民國114年12月19日	特殊族群保護	3	依本法第30條第2項，雇主不得使分娩後未滿一年之女性勞工從事下列何種工作？	一般辦公室之文書處理工作	接待櫃檯之訪客登記工作	公司內部之會計帳務作業	鑿岩機及其他有顯著振動之工作	Under Article 30(2), employers shall not assign female laborers within one year after childbirth to which work?	General clerical work in an ordinary office setting	Visitor registration work at the reception desk	Accounting and bookkeeping work within the company	Rock drilling and other work with significant vibration	d	第30條第2項五款：礦坑工作、鉛及其化合物散布場所之工作、鑿岩機及其他有顯著振動之工作、一定重量以上之重物處理工作、其他經中央主管機關規定之工作。	Article 30(2) lists five items: mining, lead dispersion sites, rock drilling and other significant vibration work, heavy lifting above a certain weight, and other work designated by the central competent authority.	active	1		
OSH-0072	OSH	OSH-01	職業安全衛生法	第30條	民國114年12月19日	特殊族群保護	3	本法第30條第1項第5款至第14款及第2項第3款至第5款所定工作，於何種條件下雇主得使妊娠中或分娩後未滿一年之女性勞工從事？	雇主依第31條採取母性健康保護措施，並經雇主口頭同意	雇主依第31條採取母性健康保護措施，經當事人書面同意	雇主依第31條採取母性健康保護措施，經勞動檢查機構核准	雇主依第31條採取母性健康保護措施，並經企業工會同意	Under what condition may pregnant or postpartum (within one year) female laborers perform the work listed in Article 30(1)(5)-(14) and 30(2)(3)-(5)?	The employer adopts maternal health protection measures under Article 31 and gives its own verbal consent	The employer adopts maternal health protection measures under Article 31 and obtains the laborer's written consent	The employer adopts maternal health protection measures under Article 31 and obtains the inspection agency's approval	The employer adopts maternal health protection measures under Article 31 and obtains the labor union's consent	b	第30條第3項：第一項第五款至第十四款及前項第三款至第五款所定之工作，雇主依第三十一條採取母性健康保護措施，經當事人書面同意者，不在此限。	Article 30(3): such work is allowed if the employer adopts maternal health protection measures under Article 31 and the laborer gives written consent.	active	1		
OSH-0073	OSH	OSH-01	職業安全衛生法	第30條	民國114年12月19日	特殊族群保護	3	雇主未經當事人告知妊娠或分娩事實而違反第30條規定者，處罰如何？	得免予處罰，但雇主明知或可得而知者不在此限	僅處罰勞工，雇主不因此負任何行政責任	一律處罰，雇主明知或可得而知者並加重處罰	應加重處罰，但雇主已投保保險者得減輕處罰	If the employer violates Article 30 without having been informed by the laborer of the pregnancy or childbirth, what is the penalty?	The employer may be exempted, unless the employer knew or could have known	Only the laborer is penalized and the employer bears no responsibility	The employer is always penalized, with a heavier penalty if it knew	The penalty is increased, unless the employer has taken out insurance	a	第30條第5項：雇主未經當事人告知妊娠或分娩事實而違反第一項或第二項規定者，得免予處罰。但雇主明知或可得而知者，不在此限。	Article 30(5): the employer may be exempted from penalty if not informed of the pregnancy or childbirth, unless the employer knew or could have known.	active	1		
OSH-0074	OSH	OSH-01	職業安全衛生法	第31條	民國114年12月19日	特殊族群保護	2	依本法第31條，中央主管機關指定之事業，雇主對有母性健康危害之虞之工作應採取何種措施？	僅需於作業場所張貼母性健康危害警語；並由勞工自行決定是否繼續從事該項工作	一律禁止女性勞工從事該項工作並調離現職，無須實施危害評估及醫師適性評估	僅需為女性勞工加保商業保險；工作內容之調整由勞工與直屬主管自行協商決定	危害評估、控制及分級管理措施；並依醫師適性評估建議採取工作調整或更換等健康保護措施	Under Article 31, for work with potential maternal health hazards in designated enterprises, the employer shall:	Merely post maternal health hazard warnings at the site and let each laborer decide for herself whether to continue performing that work	Prohibit all female laborers from the work and transfer them away from it, with no hazard assessment or physician's fitness assessment	Merely take out commercial insurance for the female laborers and let them negotiate any work adjustment with their own supervisors	Conduct hazard assessment, control and graded management, and adjust or reassign work per the physician's fitness assessment, keeping records	d	第31條第1項：應對有母性健康危害之虞之工作，採取危害評估、控制及分級管理措施；對於妊娠中或分娩後未滿一年之女性勞工，應依醫師適性評估建議，採取工作調整或更換等健康保護措施，並留存紀錄。	Article 31(1): the employer shall conduct hazard assessment, control and graded management; for pregnant or postpartum (within one year) laborers, adjust or reassign work according to the physician's fitness assessment and keep records.	active	1		
OSH-0075	OSH	OSH-01	職業安全衛生法	第32條	民國114年12月19日	教育訓練	1	雇主對勞工應施以何種教育訓練？勞工有無接受義務？	僅需施以外語溝通及基本電腦技能訓練；勞工得自由選擇不接受	從事工作及預防災變所必要之安全衛生教育訓練；勞工有接受之義務	僅需於新進時發給書面工作手冊；無須辦理任何安全衛生教育訓練	僅需施以作業機具之操作技術訓練；勞工得以工作繁忙為由拒絕	What education and training shall the employer provide, and is the laborer obliged to attend?	Only foreign language communication and basic computer skills training; laborers may freely refuse to attend	Safety and health education and training necessary for the work and disaster prevention; laborers are obliged to attend	Only a written work handbook issued on hiring; no safety and health education or training courses need be arranged	Only operating skills training for the machinery used; laborers may refuse when their workload is heavy at the time	b	第32條第1項：雇主對勞工應施以從事工作及預防災變所必要之安全衛生教育訓練。第4項：勞工對於第一項之安全衛生教育訓練，有接受之義務。	Article 32(1): the employer shall provide safety and health education and training necessary for the work and for disaster prevention; paragraph 4: laborers are obliged to attend.	active	1		
OSH-0076	OSH	OSH-01	職業安全衛生法	第32條	民國114年12月19日	教育訓練	2	本法第32條之安全衛生教育訓練，得由何者辦理？	雇主自行辦理或交由中央主管機關認可之機關（構）、學校、團體等訓練單位辦理	僅得由勞動部職業安全衛生署自行辦理，事業單位及民間團體均不得辦理	僅得由事業單位所屬之企業工會辦理，雇主自行辦理者一律不生效力	僅得由設有職業安全衛生相關系所之大學校院辦理，其他單位均不得辦理	Who may conduct the safety and health education and training under Article 32?	The employer itself, or training institutions such as agencies, schools or organizations approved by the central competent authority	Only the Occupational Safety and Health Administration of the Ministry of Labor, and no enterprise or private organization may conduct it	Only the enterprise labor union to which the laborers belong; training conducted by the employer itself has no legal effect	Only universities and colleges having an occupational safety and health department; no other institution may conduct such training	a	第32條第2項：前項安全衛生教育訓練，應由雇主自行辦理或交由中央主管機關認可之機關（構）、學校、團體等訓練單位辦理。	Article 32(2): training shall be conducted by the employer itself or entrusted to training units approved by the central competent authority.	active	1		
OSH-0077	OSH	OSH-01	職業安全衛生法	第33條	民國114年12月19日	教育訓練	1	依本法第33條，雇主應負責宣導本法及有關安全衛生之規定，目的為何？	申請政府補助	增加公司營收	應付勞動檢查	使勞工周知	Under Article 33, the employer shall be responsible for promoting the Act and related safety and health regulations in order to:	Apply for government subsidies	Increase the company's revenue	Cope with labor inspections	Make them known to all laborers	d	第33條：雇主應負責宣導本法及有關安全衛生之規定，使勞工周知。	Article 33: the employer shall promote the Act and related safety and health regulations so that laborers are well informed.	active	1		
OSH-0078	OSH	OSH-01	職業安全衛生法	第34條	民國114年12月19日	教育訓練	1	雇主訂定安全衛生工作守則，應會同何人訂定？並報請何機關備查後公告實施？	會同律師訂定；報經法院備查	會同勞工代表訂定；報經勞動檢查機構備查	會同會計師訂定；報經稅務機關備查	會同股東訂定；報經經濟部備查	With whom shall the employer formulate the safety and health work rules, and to which agency shall they be submitted for record before announcement?	With lawyers; submitted to the court	With laborer representatives; submitted to the labor inspection agency	With accountants; submitted to the tax authority	With shareholders; submitted to the Ministry of Economic Affairs	b	第34條第1項：雇主應依本法及有關規定會同勞工代表訂定適合其需要之安全衛生工作守則，報經勞動檢查機構備查後，公告實施。勞工應切實遵行。	Article 34(1): the employer shall formulate safety and health work rules together with laborer representatives, submit them to the labor inspection agency for record, then announce and implement them; laborers shall comply.	active	1		
OSH-0079	OSH	OSH-01	職業安全衛生法	第35條	民國114年12月19日	總則	3	中央主管機關召開職業安全衛生諮詢會，其成員之任一性別不得少於多少？	三分之一	二分之一	四分之一	三分之二	In the Occupational Safety and Health Advisory Committee convened by the central competent authority, members of either gender shall be no less than:	One third	One half	One quarter	Two thirds	a	第35條：職業安全衛生諮詢會研議國家職業安全衛生政策並提出建議；其成員之任一性別不得少於三分之一。	Article 35: the advisory committee deliberates national OSH policy; members of either gender shall be no less than one third.	active	1		
OSH-0080	OSH	OSH-01	職業安全衛生法	第36條	民國114年12月19日	監督檢查	2	勞動檢查機構檢查發現不合規定，經通知限期改善屆期未改善，得如何處理？停工期間工資如何？	僅得再次以書面勸導改善；不得通知停工亦不影響工資	得通知部分或全部停工；停工期間應由雇主照給工資	得逕行拆除違規之設備；停工期間之工資不予發給	得沒入違規設備並拍賣；停工期間之工資減半發給	If non-compliance is found and not corrected within the deadline, what may the labor inspection agency do, and what about wages during the stoppage?	Only give written advice to improve again; no stoppage may be ordered and wages are unaffected	Order partial or complete work stoppage; the employer shall continue paying wages during the stoppage	Directly demolish the offending equipment; no wages are payable during the stoppage period	Confiscate and auction the offending equipment; wages are paid at half rate during the stoppage	b	第36條第1項：其有不合規定者，應告知違反法令條款，並通知限期改善；屆期未改善或已發生職業災害，或有發生職業災害之虞時，得通知其部分或全部停工。勞工於停工期間應由雇主照給工資。	Article 36(1): the agency may order partial or complete work stoppage if not corrected within the deadline or if an accident has occurred or is likely; the employer shall continue paying wages during the stoppage.	active	1		
OSH-0081	OSH	OSH-01	職業安全衛生法	第37條	民國114年12月19日	災害通報	1	事業單位工作場所發生職業災害，雇主應即採取急救、搶救等措施，並會同何人實施調查、分析及作成紀錄？	當地警察機關	勞工代表	現場媒體記者	承保保險公司	When an occupational accident occurs, the employer shall take first aid and rescue measures and, together with whom, investigate, analyze and record it?	The local police authority	Laborer representatives	Media reporters at the scene	The insurance company	b	第37條第1項：事業單位工作場所發生職業災害，雇主應即採取必要之急救、搶救等措施，並會同勞工代表實施調查、分析及作成紀錄。	Article 37(1): the employer shall immediately take first aid and rescue measures and, together with laborer representatives, investigate, analyze and record the accident.	active	1		
OSH-0082	OSH	OSH-01	職業安全衛生法	第37條	民國114年12月19日	災害通報	1	事業單位勞動場所發生死亡災害時，雇主應於幾小時內通報勞動檢查機構？	四十八小時	二十四小時	八小時	七十二小時	When a fatal accident occurs at the labor site, the employer shall report to the labor inspection agency within how many hours?	48 hours	24 hours	8 hours	72 hours	c	第37條第2項：發生死亡災害、罹災人數三人以上、罹災一人以上且需住院治療、其他指定災害，雇主應於八小時內通報勞動檢查機構。	Article 37(2): for fatal accidents, accidents with three or more victims, accidents with one or more victims requiring hospitalization, or other designated accidents, the employer shall report within 8 hours.	active	1		
OSH-0083	OSH	OSH-01	職業安全衛生法	第37條	民國114年12月19日	災害通報	2	下列何種職業災害不屬於本法第37條第2項雇主應於八小時內通報之情形？	罹災人數一人以上且需住院治療	發生勞工死亡之重大職業災害	罹災人數在三人以上之職業災害	一人輕微擦傷經現場包紮即返回工作	Which of the following is NOT an accident requiring reporting within 8 hours under Article 37(2)?	One or more victims requiring hospitalization for treatment	A major accident causing the death of a laborer	An accident involving three or more victims	One minor abrasion treated on site with return to work	d	第37條第2項四款：死亡災害、罹災人數三人以上、罹災一人以上且需住院治療、其他經中央主管機關指定公告之災害。輕微擦傷不需住院者不在通報範圍。	Article 37(2) lists: fatal accidents, three or more victims, one or more victims requiring hospitalization, and other designated accidents. A minor abrasion not requiring hospitalization is not reportable.	active	1		
OSH-0084	OSH	OSH-01	職業安全衛生法	第37條	民國114年12月19日	災害通報	1	事業單位發生應通報之職業災害，除必要之急救、搶救外，雇主非經何者許可不得移動或破壞現場？	地方環境保護主管機關	承保之商業保險公司	事業單位之企業工會	司法機關或勞動檢查機構	After a reportable accident, apart from necessary first aid and rescue, the employer shall not move or damage the scene without permission from:	The local environmental protection competent authority	The commercial insurance company providing the cover	The enterprise labor union of the workplace concerned	The judicial authority or the labor inspection agency	d	第37條第4項：事業單位發生第二項之災害，除必要之急救、搶救外，雇主非經司法機關或勞動檢查機構許可，不得移動或破壞現場。	Article 37(4): the employer shall not move or damage the scene without permission from the judicial authority or the labor inspection agency, except for necessary first aid and rescue.	active	1		
OSH-0085	OSH	OSH-01	職業安全衛生法	第38條	民國114年12月19日	災害通報	2	中央主管機關指定之事業，雇主應依規定填載職業災害內容及統計，多久報請勞動檢查機構備查一次？	按季	按週	按月	按年	For enterprises designated by the central competent authority, how often shall the employer report occupational accident records and statistics to the labor inspection agency?	Quarterly	Weekly	Monthly	Annually	c	第38條：中央主管機關指定之事業，雇主應依規定填載職業災害內容及統計，按月報請勞動檢查機構備查，並公布於工作場所。	Article 38: designated enterprises shall fill in occupational accident details and statistics, report them monthly to the labor inspection agency for record, and post them in the workplace.	active	1		
OSH-0086	OSH	OSH-01	職業安全衛生法	第39條	民國114年12月19日	申訴保護	2	依本法第39條，工作者發現下列何種情形，得向雇主、主管機關或勞動檢查機構申訴？	公司薪資低於同業平均水準、年終獎金縮減或未依約調薪	直屬主管態度不佳、交辦工作過多或同事間相處不睦	事業單位違反本法、疑似罹患職業病、身體或精神遭受侵害	公司未辦理尾牙、員工旅遊或未提供免費停車位等福利	Under Article 39, a worker may file a complaint with the employer, competent authority or labor inspection agency upon discovering:	Wages below the industry average, a smaller year-end bonus, or no agreed pay raise	A supervisor's poor attitude, an excessive workload, or friction with coworkers	Violations of the Act, suspected occupational disease, or physical or mental harm	No year-end party, no company trip, and no free parking space provided for staff	c	第39條第1項三款：事業單位違反本法或有關安全衛生之規定、疑似罹患職業病、身體或精神遭受侵害。	Article 39(1): violations of the Act or safety and health regulations, suspected occupational disease, or physical or mental harm.	active	1		
OSH-0087	OSH	OSH-01	職業安全衛生法	第39條	民國114年12月19日	申訴保護	3	雇主對依本法申訴之工作者為不利處分，其效力如何？舉證責任由誰負擔？	不利處分有效；勞工就該處分與申訴行為有關之事實負舉證責任	不利處分有效；雇主就該處分與申訴行為無關之事實負舉證責任	不利處分無效；勞工就該處分與申訴行為有關之事實負舉證責任	不利處分無效；雇主就該處分與申訴行為無關之事實負舉證責任	If an employer imposes adverse treatment on a worker who filed a complaint under the Act, what is its effect, and who bears the burden of proof?	The adverse treatment is valid; the laborer must prove it was related to the complaint	The adverse treatment is valid; the employer must prove it was unrelated to the complaint	The adverse treatment is void; the laborer must prove it was related to the complaint	The adverse treatment is void; the employer must prove it was unrelated to the complaint	d	第39條第4至6項：雇主不得對申訴或協助申訴之工作者為解僱、降調、減薪等不利處分；雇主為前項不利處分者無效；雇主對於該不利處分與申訴行為無關之事實，負舉證責任。	Article 39(4)-(6): adverse treatment such as dismissal, demotion or pay cut is prohibited and void; the employer bears the burden of proving the treatment was unrelated to the complaint.	active	1		
OSH-0088	OSH	OSH-01	職業安全衛生法	第40條	民國114年12月19日	罰則	2	違反第6條第1項或第16條第1項規定，致發生死亡災害者，其刑責為何？	一年以下有期徒刑、拘役或科或併科新臺幣三十萬元以下罰金	五年以下有期徒刑、拘役或科或併科新臺幣一百五十萬元以下罰金	三年以下有期徒刑、拘役或科或併科新臺幣一百萬元以下罰金	二年以下有期徒刑、拘役或科或併科新臺幣五十萬元以下罰金	What is the criminal penalty for violating Article 6(1) or 16(1) resulting in a fatal accident?	Imprisonment up to 1 year, detention, and/or a fine up to NT$300,000	Imprisonment up to 5 years, detention, and/or a fine up to NT$1.5 million	Imprisonment up to 3 years, detention, and/or a fine up to NT$1 million	Imprisonment up to 2 years, detention, and/or a fine up to NT$500,000	b	第40條第1項：違反第六條第一項或第十六條第一項之規定，致發生第三十七條第二項第一款（死亡）之災害者，處五年以下有期徒刑、拘役或科或併科新臺幣一百五十萬元以下罰金。法人犯之者，除處罰其負責人外，對該法人亦科以罰金。	Article 40(1): imprisonment for not more than five years, detention, and/or a criminal fine of not more than NT$1,500,000; a legal person is also fined in addition to its responsible person.	active	1		
OSH-0089	OSH	OSH-01	職業安全衛生法	第41條	民國114年12月19日	罰則	3	下列何種情形，處三年以下有期徒刑、拘役或科或併科新臺幣一百萬元以下罰金？	違反勞動檢查機構依第36條所發之停工通知	未依規定對在職勞工實施定期健康檢查	未依規定於工作場所張貼危害物質安全標示	未依規定按月填報職業災害統計並公布	Which of the following is punishable by imprisonment up to 3 years, detention, and/or a fine up to NT$1 million?	Violating a work-stoppage notice issued by the labor inspection agency under Article 36	Failing to arrange periodic health examinations for laborers in employment	Failing to affix hazard safety labels at the workplace as required by regulation	Failing to file monthly occupational accident statistics and post them publicly	a	第41條第1項四款：違反第6條第1項或第16條第1項致罹災三人以上、違反第18條第1項/第29條第1項/第30條第1項第2項、違反第36條第1項停工通知、故意違反第37條第4項移動破壞現場。	Article 41(1): violating Article 6(1)/16(1) causing three or more victims; violating Article 18(1), 29(1) or 30(1)/(2); violating a stoppage notice under Article 36(1); intentionally moving or damaging the scene in violation of Article 37(4).	active	1		
OSH-0090	OSH	OSH-01	職業安全衛生法	第42條	民國114年12月19日	罰則	3	違反第15條製程安全評估規定，其危害性化學品洩漏或引起火災、爆炸致發生應通報之職業災害者，罰鍰額度為何？	新臺幣一萬元以上二十萬元以下	新臺幣三十萬元以上三百萬元以下	新臺幣三萬元以上十五萬元以下	新臺幣三千元以下	For violating Article 15 (process safety assessment) where a hazardous chemical leak, fire or explosion causes a reportable occupational accident, the fine is:	NT$10,000 to NT$200,000	NT$300,000 to NT$3,000,000	NT$30,000 to NT$150,000	Up to NT$3,000	b	第42條第1項：違反第15條第1項、第2項之規定，其危害性化學品洩漏或引起火災、爆炸致發生第37條第2項之職業災害者，處新臺幣三十萬元以上三百萬元以下罰鍰；經通知限期改善屆期未改善，並得按次處罰。	Article 42(1): a fine of NT$300,000 to NT$3,000,000, with consecutive penalties if not corrected within the deadline.	active	1		
